codice_comune,comune_key,comune_fonte,anno,pop_totale,pop_15_29,m0602_corrente_impegni,m0602_capitale_impegni,spesa_corrente_totale_impegni,eur_m0602_per_abitante,eur_m0602_per_giovane_15_29,pct_spesa_corrente_m0602,m0602_zero,dato_bilancio_mancante
013120,laino,COMUNE DI LAINO,2024,550,72,0.0,0.0,548301.4,0.0,0.0,0.0,True,False
013121,lambrugo,COMUNE DI LAMBRUGO,2024,2532,340,0.0,0.0,2024848.92,0.0,0.0,0.0,True,False
013123,lasnigo,COMUNE DI LASNIGO,2024,457,59,0.0,0.0,409344.96,0.0,0.0,0.0,True,False
013126,lezzeno,COMUNE DI LEZZENO,2024,1923,254,0.0,0.0,1496726.48,0.0,0.0,0.0,True,False
013128,limido comasco,COMUNE DI LIMIDO COMASCO,2024,3879,570,0.0,0.0,2299107.07,0.0,0.0,0.0,True,False
013129,lipomo,COMUNE DI LIPOMO,2024,5908,886,2874.01,0.0,3897270.24,0.4864607312119161,3.2438036117381492,0.07374418049080425,False,False
013130,livo,COMUNE DI LIVO,2024,164,19,0.0,0.0,296390.49,0.0,0.0,0.0,True,False
013131,locate varesino,COMUNE DI LOCATE VARESINO,2024,4325,612,0.0,0.0,2775909.08,0.0,0.0,0.0,True,False
013133,lomazzo,COMUNE DI LOMAZZO,2024,9969,1420,787.0,0.0,7274572.45,0.07894472865884242,0.5542253521126761,0.01081850521675676,False,False
013134,longone al segrino,COMUNE DI LONGONE AL SEGRINO,2024,1952,304,0.0,0.0,1138355.3,0.0,0.0,0.0,True,False
013135,luisago,COMUNE DI LUISAGO,2024,2769,411,0.0,0.0,1996571.13,0.0,0.0,0.0,True,False
013136,lurago d erba,COMUNE DI LURAGO D'ERBA,2024,5496,749,0.0,0.0,4395952.23,0.0,0.0,0.0,True,False
013137,lurago marinone,COMUNE DI LURAGO MARINONE,2024,2578,365,0.0,0.0,1716185.5,0.0,0.0,0.0,True,False
013138,lurate caccivio,COMUNE DI LURATE CACCIVIO,2024,9695,1553,0.0,0.0,6245167.89,0.0,0.0,0.0,True,False
013139,magreglio,COMUNE DI MAGREGLIO,2024,687,93,0.0,0.0,1208577.58,0.0,0.0,0.0,True,False
013143,mariano comense,COMUNE DI MARIANO COMENSE,2024,25387,3821,0.0,0.0,16359640.89,0.0,0.0,0.0,True,False
013144,maslianico,COMUNE DI MASLIANICO,2024,3132,480,0.0,0.0,2410059.02,0.0,0.0,0.0,True,False
013145,menaggio,COMUNE DI MENAGGIO,2024,3027,432,0.0,0.0,3955806.02,0.0,0.0,0.0,True,False
013147,merone,COMUNE DI MERONE,2024,4057,690,0.0,0.0,3265486.61,0.0,0.0,0.0,True,False
013152,moltrasio,COMUNE DI MOLTRASIO,2024,1523,198,0.0,0.0,1719066.62,0.0,0.0,0.0,True,False
013153,monguzzo,COMUNE DI MONGUZZO,2024,2345,378,0.0,0.0,1535397.06,0.0,0.0,0.0,True,False
013154,montano lucino,COMUNE DI MONTANO LUCINO,2024,5410,774,0.0,0.0,4389453.94,0.0,0.0,0.0,True,False
013155,montemezzo,COMUNE DI MONTEMEZZO,2024,200,29,0.0,0.0,288661.15,0.0,0.0,0.0,True,False
013157,montorfano,COMUNE DI MONTORFANO,2024,2534,358,0.0,0.0,2134272.47,0.0,0.0,0.0,True,False
013159,mozzate,COMUNE DI MOZZATE,2024,8734,1354,14780.0,0.0,5420541.06,1.6922372337989466,10.915805022156572,0.2726665075755371,False,False
013160,musso,COMUNE DI MUSSO,2024,942,110,0.0,0.0,786384.59,0.0,0.0,0.0,True,False
013161,nesso,COMUNE DI NESSO,2024,1138,140,0.0,0.0,1008176.58,0.0,0.0,0.0,True,False
013163,novedrate,COMUNE DI NOVEDRATE,2024,2892,420,2000.0,0.0,2530712.89,0.6915629322268326,4.761904761904762,0.07902911499375972,False,False
013165,olgiate comasco,COMUNE DI OLGIATE COMASCO,2024,11985,1794,0.0,0.0,9509573.55,0.0,0.0,0.0,True,False
013169,oltrona di san mamette,COMUNE DI OLTRONA DI SAN MAMETTE,2024,2355,363,1500.0,0.0,1204353.84,0.6369426751592356,4.132231404958677,0.12454811453085912,False,False
013170,orsenigo,COMUNE DI ORSENIGO,2024,2637,412,0.0,0.0,1968376.76,0.0,0.0,0.0,True,False
013178,peglio,COMUNE DI PEGLIO,2024,199,29,137.7,0.0,306113.16,0.6919597989949748,4.748275862068965,0.04498336497522681,False,False
013183,pianello del lario,COMUNE DI PIANELLO DEL LARIO,2024,1083,130,1000.0,0.0,939856.8,0.9233610341643582,7.6923076923076925,0.10639918762092267,False,False
013184,pigra,COMUNE DI PIGRA,2024,240,29,97.15,0.0,436373.24,0.4047916666666667,3.35,0.022263051694003968,False,False
013185,plesio,COMUNE DI PLESIO,2024,822,115,1325.0,0.0,800099.22,1.6119221411192215,11.521739130434783,0.16560446090673606,False,False
013186,pognana lario,COMUNE DI POGNANA LARIO,2024,660,89,0.0,0.0,782498.9,0.0,0.0,0.0,True,False
013187,ponna,COMUNE DI PONNA,2024,238,21,0.0,0.0,322492.14,0.0,0.0,0.0,True,False
013188,ponte lambro,COMUNE DI PONTE LAMBRO,2024,4248,687,0.0,0.0,2695781.33,0.0,0.0,0.0,True,False
013189,porlezza,COMUNE DI PORLEZZA,2024,4888,751,0.0,0.0,3894407.28,0.0,0.0,0.0,True,False
013192,proserpio,COMUNE DI PROSERPIO,2024,961,136,0.0,0.0,683214.77,0.0,0.0,0.0,True,False
013193,pusiano,COMUNE DI PUSIANO,2024,1310,207,0.0,0.0,1172329.25,0.0,0.0,0.0,True,False
013195,rezzago,COMUNE DI REZZAGO,2024,306,34,0.0,0.0,329220.26,0.0,0.0,0.0,True,False
013197,rodero,COMUNE DI RODERO,2024,1291,189,19708.6,0.0,1013826.28,15.266150271107668,104.27830687830686,1.9439819610910063,False,False
013199,ronago,,2024,1653,250,,,,,,,False,True
013201,rovellasca,COMUNE DI ROVELLASCA,2024,7996,1137,0.0,0.0,4862126.86,0.0,0.0,0.0,True,False
013202,rovello porro,COMUNE DI ROVELLO PORRO,2024,6297,879,7130.23,0.0,3862253.28,1.1323217405113546,8.111751990898748,0.18461321625183524,False,False
013203,sala comacina,COMUNE DI SALA COMACINA,2024,465,56,0.0,0.0,579472.53,0.0,0.0,0.0,True,False
013204,san bartolomeo val cavargna,COMUNE DI SAN BARTOLOMEO VAL CAVARGNA,2024,956,140,0.0,0.0,809785.98,0.0,0.0,0.0,True,False
013206,san fermo della battaglia,COMUNE DI SAN FERMO DELLA BATTAGLIA,2024,7718,1171,0.0,0.0,5719310.87,0.0,0.0,0.0,True,False
013207,san nazzaro val cavargna,COMUNE DI SAN NAZZARO VAL CAVARGNA,2024,262,29,0.0,0.0,328168.25,0.0,0.0,0.0,True,False
013211,schignano,COMUNE DI SCHIGNANO,2024,881,131,0.0,0.0,753119.5700000001,0.0,0.0,0.0,True,False
013212,senna comasco,COMUNE DI SENNA COMASCO,2024,3165,551,0.0,0.0,2506394.36,0.0,0.0,0.0,True,False
013216,sorico,COMUNE DI SORICO,2024,1225,174,0.0,0.0,1117932.75,0.0,0.0,0.0,True,False
013217,sormano,COMUNE DI SORMANO,2024,648,67,0.0,0.0,709557.66,0.0,0.0,0.0,True,False
013218,stazzona,COMUNE DI STAZZONA,2024,600,85,0.0,0.0,548388.12,0.0,0.0,0.0,True,False
013222,tavernerio,COMUNE DI TAVERNERIO,2024,5629,852,0.0,0.0,4139733.94,0.0,0.0,0.0,True,False
013223,torno,COMUNE DI TORNO,2024,1063,155,0.0,0.0,1145082.28,0.0,0.0,0.0,True,False
013226,trezzone,COMUNE DI TREZZONE,2024,239,26,0.0,0.0,229159.78,0.0,0.0,0.0,True,False
013227,turate,COMUNE DI TURATE,2024,9809,1455,0.0,0.0,6075878.29,0.0,0.0,0.0,True,False
013228,uggiate trevano,,2024,5190,808,,,,,,,False,True
013229,valbrona,COMUNE DI VALBRONA,2024,2629,386,0.0,0.0,1640510.54,0.0,0.0,0.0,True,False
013232,valmorea,COMUNE DI VALMOREA,2024,2611,454,2037.5,0.0,1745364.58,0.7803523554193795,4.487885462555066,0.11673778781508216,False,False
013233,val rezzo,COMUNE DI VAL REZZO,2024,166,16,0.0,0.0,244983.45,0.0,0.0,0.0,True,False
013234,valsolda,COMUNE DI VALSOLDA,2024,1426,190,0.0,0.0,1497973.94,0.0,0.0,0.0,True,False
013236,veleso,COMUNE DI VELESO,2024,202,31,0.0,0.0,328000.82,0.0,0.0,0.0,True,False
013238,veniano,COMUNE DI VENIANO,2024,3140,438,0.0,0.0,2242939.17,0.0,0.0,0.0,True,False
013239,vercana,COMUNE DI VERCANA,2024,728,97,0.0,0.0,600437.82,0.0,0.0,0.0,True,False
013242,vertemate con minoprio,COMUNE DI VERTEMATE CON MINOPRIO,2024,4158,602,23125.79,0.0,3139028.86,5.561758056758057,38.414933554817274,0.7367179797129996,False,False
013245,villa guardia,COMUNE DI VILLA GUARDIA,2024,7839,1220,961.54,0.0,5407129.0,0.12266105370582982,0.7881475409836065,0.017782819681202353,False,False
013246,zelbio,COMUNE DI ZELBIO,2024,185,37,0.0,0.0,414116.27,0.0,0.0,0.0,True,False
013248,san siro,COMUNE DI SAN SIRO,2024,1681,229,0.0,0.0,1525819.41,0.0,0.0,0.0,True,False
013249,gravedona ed uniti,COMUNE DI GRAVEDONA ED UNITI,2024,4074,519,0.0,0.0,3319216.89,0.0,0.0,0.0,True,False
013250,bellagio,COMUNE DI BELLAGIO,2024,3591,467,0.0,0.0,6481883.93,0.0,0.0,0.0,True,False
013251,colverde,COMUNE DI COLVERDE,2024,5529,854,0.0,0.0,3468492.65,0.0,0.0,0.0,True,False
013252,tremezzina,COMUNE DI TREMEZZINA,2024,4981,686,0.0,0.0,7982636.28,0.0,0.0,0.0,True,False
013253,alta valle intelvi,COMUNE DI ALTA VALLE INTELVI,2024,3149,419,0.0,0.0,3354335.5300000003,0.0,0.0,0.0,True,False
013254,centro valle intelvi,COMUNE DI CENTRO VALLE INTELVI,2024,3747,578,0.0,0.0,4785551.05,0.0,0.0,0.0,True,False
013255,solbiate con cagno,COMUNE DI SOLBIATE CON CAGNO,2024,4677,712,10811.58,0.0,3435756.25,2.3116484926234766,15.184803370786517,0.314678318638,False,False
014001,albaredo per san marco,COMUNE DI ALBAREDO PER SAN MARCO,2024,297,31,0.0,0.0,527382.8,0.0,0.0,0.0,True,False
014002,albosaggia,COMUNE DI ALBOSAGGIA,2024,2998,374,0.0,0.0,2348802.95,0.0,0.0,0.0,True,False
014003,andalo valtellino,COMUNE DI ANDALO VALTELLINO,2024,590,77,0.0,0.0,553049.42,0.0,0.0,0.0,True,False
014004,aprica,COMUNE DI APRICA,2024,1468,209,0.0,0.0,3985424.4,0.0,0.0,0.0,True,False
014005,ardenno,COMUNE DI ARDENNO,2024,3217,459,0.0,0.0,2078416.9,0.0,0.0,0.0,True,False
014006,bema,COMUNE DI BEMA,2024,114,10,0.0,0.0,402635.59,0.0,0.0,0.0,True,False
014007,berbenno di valtellina,COMUNE DI BERBENNO DI VALTELLINA,2024,4047,622,39952.54,0.0,3230460.86,9.872137385717815,64.23237942122186,1.2367442829813453,False,False
014008,bianzone,COMUNE DI BIANZONE,2024,1262,170,0.0,0.0,1121684.06,0.0,0.0,0.0,True,False
014009,bormio,COMUNE DI BORMIO,2024,3939,582,0.0,0.0,7418125.49,0.0,0.0,0.0,True,False
014010,buglio in monte,COMUNE DI BUGLIO IN MONTE,2024,2017,332,0.0,0.0,1585724.3,0.0,0.0,0.0,True,False
014011,caiolo,COMUNE DI CAIOLO,2024,1049,168,0.0,0.0,1083954.63,0.0,0.0,0.0,True,False
014012,campodolcino,COMUNE DI CAMPODOLCINO,2024,947,130,0.0,0.0,1859266.5,0.0,0.0,0.0,True,False
014013,caspoggio,COMUNE DI CASPOGGIO,2024,1343,200,0.0,0.0,1503293.59,0.0,0.0,0.0,True,False
014014,castello dell acqua,COMUNE DI CASTELLO DELL'ACQUA,2024,606,77,0.0,0.0,648627.38,0.0,0.0,0.0,True,False
014015,castione andevenno,COMUNE DI CASTIONE ANDEVENNO,2024,1575,225,0.0,0.0,1751030.74,0.0,0.0,0.0,True,False
014016,cedrasco,COMUNE DI CEDRASCO,2024,421,70,0.0,0.0,474841.96,0.0,0.0,0.0,True,False
014017,cercino,COMUNE DI CERCINO,2024,798,135,0.0,0.0,620751.39,0.0,0.0,0.0,True,False
014018,chiavenna,COMUNE DI CHIAVENNA,2024,7249,1058,0.0,0.0,6611347.5200000005,0.0,0.0,0.0,True,False
014019,chiesa in valmalenco,COMUNE DI CHIESA IN VALMALENCO,2024,2281,309,0.0,0.0,3677452.46,0.0,0.0,0.0,True,False
014020,chiuro,COMUNE DI CHIURO,2024,2434,346,0.0,0.0,2021992.04,0.0,0.0,0.0,True,False
014021,cino,COMUNE DI CINO,2024,350,47,0.0,0.0,367395.38,0.0,0.0,0.0,True,False
014022,civo,COMUNE DI CIVO,2024,1108,163,0.0,0.0,1358489.57,0.0,0.0,0.0,True,False
014023,colorina,COMUNE DI COLORINA,2024,1296,212,0.0,0.0,953379.96,0.0,0.0,0.0,True,False
014024,cosio valtellino,COMUNE DI COSIO VALTELLINO,2024,5541,861,0.0,0.0,3448175.77,0.0,0.0,0.0,True,False
014025,dazio,COMUNE DI DAZIO,2024,514,61,2400.0,0.0,604182.12,4.669260700389105,39.34426229508197,0.39723121895762165,False,False
014026,delebio,COMUNE DI DELEBIO,2024,3315,534,0.0,0.0,2479662.66,0.0,0.0,0.0,True,False
014027,dubino,COMUNE DI DUBINO,2024,3793,584,0.0,0.0,2607639.95,0.0,0.0,0.0,True,False
014028,faedo valtellino,COMUNE DI FAEDO VALTELLINO,2024,504,70,0.0,0.0,567724.41,0.0,0.0,0.0,True,False
014029,forcola,COMUNE DI FORCOLA,2024,764,128,0.0,0.0,610418.36,0.0,0.0,0.0,True,False
014030,fusine,COMUNE DI FUSINE,2024,551,87,0.0,0.0,701640.41,0.0,0.0,0.0,True,False
014031,gerola alta,COMUNE DI GEROLA ALTA,2024,165,13,0.0,0.0,655270.97,0.0,0.0,0.0,True,False
014032,gordona,COMUNE DI GORDONA,2024,1974,287,0.0,0.0,1691812.33,0.0,0.0,0.0,True,False
014033,grosio,COMUNE DI GROSIO,2024,4294,607,0.0,0.0,3476599.5300000003,0.0,0.0,0.0,True,False
014034,grosotto,COMUNE DI GROSOTTO,2024,1630,258,0.0,0.0,1768725.22,0.0,0.0,0.0,True,False
014035,madesimo,COMUNE DI MADESIMO,2024,516,62,0.0,0.0,3020017.29,0.0,0.0,0.0,True,False
014036,lanzada,COMUNE DI LANZADA,2024,1256,205,0.0,0.0,1875757.91,0.0,0.0,0.0,True,False
014037,livigno,COMUNE DI LIVIGNO,2024,6807,1399,0.0,0.0,27737791.65,0.0,0.0,0.0,True,False
014038,lovero,COMUNE DI LOVERO,2024,617,88,0.0,13194.3,1064730.25,0.0,0.0,0.0,True,False
014039,mantello,COMUNE DI MANTELLO,2024,753,132,0.0,0.0,592971.17,0.0,0.0,0.0,True,False
014040,mazzo di valtellina,COMUNE DI MAZZO DI VALTELLINA,2024,1024,160,1097.61,0.0,1074329.18,1.071884765625,6.8600625,0.10216700992893071,False,False
014041,mello,COMUNE DI MELLO,2024,933,169,0.0,0.0,728244.87,0.0,0.0,0.0,True,False
014043,mese,COMUNE DI MESE,2024,1849,294,0.0,0.0,1202832.5,0.0,0.0,0.0,True,False
014044,montagna in valtellina,COMUNE DI MONTAGNA IN VALTELLINA,2024,2948,348,3816.0,0.0,2153369.16,1.294436906377205,10.96551724137931,0.17721067390042863,False,False
014045,morbegno,COMUNE DI MORBEGNO,2024,12279,1848,146253.45,0.0,9830404.24,11.910860004886393,79.14147727272727,1.4877663871124795,False,False
014046,novate mezzola,COMUNE DI NOVATE MEZZOLA,2024,1898,279,0.0,0.0,1459289.12,0.0,0.0,0.0,True,False
014047,pedesina,COMUNE DI PEDESINA,2024,35,2,0.0,0.0,222982.83,0.0,0.0,0.0,True,False
014048,piantedo,COMUNE DI PIANTEDO,2024,1442,226,0.0,0.0,1209036.05,0.0,0.0,0.0,True,False
014049,piateda,COMUNE DI PIATEDA,2024,2054,250,19835.31,0.0,2546987.37,9.656918208373906,79.34124,0.7787753576493001,False,False
014050,piuro,COMUNE DI PIURO,2024,1901,307,2022.64,0.0,1682462.28,1.063987375065755,6.588403908794788,0.12021903991808958,False,False
014051,poggiridenti,COMUNE DI POGGIRIDENTI,2024,1820,239,0.0,0.0,1486292.44,0.0,0.0,0.0,True,False
014052,ponte in valtellina,COMUNE DI PONTE IN VALTELLINA,2024,2193,310,0.0,0.0,2027211.05,0.0,0.0,0.0,True,False
014053,postalesio,COMUNE DI POSTALESIO,2024,666,97,0.0,0.0,568300.32,0.0,0.0,0.0,True,False
014054,prata camportaccio,COMUNE DI PRATA CAMPORTACCIO,2024,2923,463,0.0,0.0,1711596.35,0.0,0.0,0.0,True,False
014055,rasura,COMUNE DI RASURA,2024,287,39,0.0,0.0,339463.88,0.0,0.0,0.0,True,False
014056,rogolo,COMUNE DI ROGOLO,2024,572,83,0.0,0.0,593094.91,0.0,0.0,0.0,True,False
014057,samolaco,COMUNE DI SAMOLACO,2024,2887,461,0.0,0.0,2014869.35,0.0,0.0,0.0,True,False
014058,san giacomo filippo,COMUNE DI SAN GIACOMO FILIPPO,2024,368,38,0.0,0.0,688120.5,0.0,0.0,0.0,True,False
014059,sernio,COMUNE DI SERNIO,2024,484,75,0.0,0.0,488654.64,0.0,0.0,0.0,True,False
014060,sondalo,COMUNE DI SONDALO,2024,3863,543,0.0,0.0,3622914.59,0.0,0.0,0.0,True,False
014061,sondrio,COMUNE DI SONDRIO,2024,21297,3142,142873.35,0.0,27340796.59,6.708613889280181,45.472103755569705,0.5225646938621258,False,False
014062,spriana,COMUNE DI SPRIANA,2024,83,1,0.0,0.0,246320.74,0.0,0.0,0.0,True,False
014063,talamona,COMUNE DI TALAMONA,2024,4599,731,22334.3,0.0,3170442.19,4.856338334420526,30.553077975376198,0.7044537847258461,False,False
014064,tartano,COMUNE DI TARTANO,2024,207,20,0.0,0.0,458265.13,0.0,0.0,0.0,True,False
014065,teglio,COMUNE DI TEGLIO,2024,4541,646,0.0,0.0,4379286.11,0.0,0.0,0.0,True,False
014066,tirano,COMUNE DI TIRANO,2024,8821,1270,10789.78,0.0,7282880.32,1.2231923818161208,8.495889763779529,0.14815264738553333,False,False
014067,torre di santa maria,COMUNE DI TORRE DI SANTA MARIA,2024,729,95,676.52,0.0,884894.48,0.9280109739368998,7.121263157894736,0.07645205335668949,False,False
014068,tovo di sant agata,COMUNE DI TOVO DI SANT'AGATA,2024,609,83,0.0,0.0,529545.28,0.0,0.0,0.0,True,False
014069,traona,COMUNE DI TRAONA,2024,2867,456,4539.61,0.0,1962466.75,1.5834007673526334,9.955285087719297,0.23132162621353966,False,False
014070,tresivio,COMUNE DI TRESIVIO,2024,2037,265,2022.64,0.0,1282818.86,0.9929504172803142,7.632603773584906,0.1576715203579093,False,False
014071,valdidentro,COMUNE DI VALDIDENTRO,2024,4177,677,0.0,0.0,6405487.14,0.0,0.0,0.0,True,False
014072,valdisotto,COMUNE DI VALDISOTTO,2024,3565,618,0.0,0.0,4473075.42,0.0,0.0,0.0,True,False
014073,valfurva,COMUNE DI VALFURVA,2024,2459,347,0.0,0.0,3009824.81,0.0,0.0,0.0,True,False
014074,val masino,COMUNE DI VAL MASINO,2024,827,126,0.0,0.0,1270172.99,0.0,0.0,0.0,True,False
014075,verceia,COMUNE DI VERCEIA,2024,1079,162,0.0,0.0,1009585.77,0.0,0.0,0.0,True,False
014076,vervio,COMUNE DI VERVIO,2024,201,22,3300.0,0.0,373627.83,16.417910447761194,150.0,0.8832318513318455,False,False
014077,villa di chiavenna,COMUNE DI VILLA DI CHIAVENNA,2024,955,154,6185.74,0.0,1014837.9,6.477214659685863,40.167142857142856,0.6095298569357727,False,False
014078,villa di tirano,COMUNE DI VILLA DI TIRANO,2024,2994,444,0.0,0.0,2512725.92,0.0,0.0,0.0,True,False
015002,abbiategrasso,COMUNE DI ABBIATEGRASSO,2024,32602,4927,9842.91,0.0,25633534.54,0.3019112324397276,1.9977491374061294,0.03839856725431514,False,False
015005,albairate,COMUNE DI ALBAIRATE,2024,4715,760,0.0,0.0,3470218.7,0.0,0.0,0.0,True,False
015007,arconate,COMUNE DI ARCONATE,2024,6808,1063,0.0,0.0,4503530.34,0.0,0.0,0.0,True,False
015009,arese,COMUNE DI ARESE,2024,19515,2899,74756.43,0.0,15818439.82,3.8307163720215214,25.786971369437733,0.4725904125227439,False,False
015010,arluno,COMUNE DI ARLUNO,2024,12431,1813,25175.0,0.0,11753933.59,2.0251789880138364,13.885824600110315,0.2141836161250593,False,False
015011,assago,COMUNE DI ASSAGO,2024,9224,1306,12670.57,222824.32,13246129.35,1.3736524284475282,9.701814701378254,0.09565488653483517,False,False
015012,bareggio,COMUNE DI BAREGGIO,2024,17161,2576,5390.0,0.0,12300264.56,0.3140842608239613,2.092391304347826,0.04382019568528695,False,False
015014,basiano,COMUNE DI BASIANO,2024,3678,575,0.0,0.0,1991362.99,0.0,0.0,0.0,True,False
015015,basiglio,COMUNE DI BASIGLIO,2024,7931,1319,0.0,0.0,8740476.59,0.0,0.0,0.0,True,False
015016,bellinzago lombardo,COMUNE DI BELLINZAGO LOMBARDO,2024,3831,605,374.6,0.0,2580617.43,0.09778125815713913,0.6191735537190083,0.014515905986111239,False,False
015019,bernate ticino,COMUNE DI BERNATE TICINO,2024,2939,392,0.0,0.0,2545344.76,0.0,0.0,0.0,True,False
015022,besate,COMUNE DI BESATE,2024,2059,301,0.0,0.0,1206114.67,0.0,0.0,0.0,True,False
015024,binasco,COMUNE DI BINASCO,2024,7087,1058,15000.0,0.0,5764036.92,2.1165514321998025,14.177693761814744,0.26023428038694796,False,False
015026,boffalora sopra ticino,COMUNE DI BOFFALORA SOPRA TICINO,2024,4079,603,0.0,0.0,4591109.34,0.0,0.0,0.0,True,False
015027,bollate,COMUNE DI BOLLATE,2024,36323,5505,0.0,0.0,28371641.21,0.0,0.0,0.0,True,False
015032,bresso,COMUNE DI BRESSO,2024,26282,4017,12000.0,0.0,19915084.32,0.4565862567536717,2.9873039581777445,0.060255833252731116,False,False
015035,bubbiano,COMUNE DI BUBBIANO,2024,2454,428,0.0,0.0,1481455.61,0.0,0.0,0.0,True,False
015036,buccinasco,COMUNE DI BUCCINASCO,2024,26618,4416,0.0,0.0,24916709.57,0.0,0.0,0.0,True,False
015038,buscate,COMUNE DI BUSCATE,2024,4680,655,0.0,0.0,3867684.74,0.0,0.0,0.0,True,False
015040,bussero,COMUNE DI BUSSERO,2024,8329,1265,111550.0,0.0,6060016.43,13.392964341457558,88.18181818181819,1.8407540852162345,False,False
015041,busto garolfo,COMUNE DI BUSTO GAROLFO,2024,14037,2021,9400.0,0.0,9374980.97,0.6696587589940871,4.651162790697675,0.10026687019504424,False,False
015042,calvignasco,COMUNE DI CALVIGNASCO,2024,1207,208,0.0,0.0,926295.04,0.0,0.0,0.0,True,False
015044,cambiago,COMUNE DI CAMBIAGO,2024,7210,1102,0.0,0.0,6452057.55,0.0,0.0,0.0,True,False
015046,canegrate,COMUNE DI CANEGRATE,2024,12574,1881,4470.15,0.0,8049445.439999999,0.3555073962144107,2.3764752791068577,0.055533639345967174,False,False
015050,carpiano,COMUNE DI CARPIANO,2024,4138,538,54381.34,0.0,4717678.17,13.141938134364427,101.08055762081784,1.1527140690904738,False,False
015051,carugate,COMUNE DI CARUGATE,2024,15740,2485,87955.42,0.0,10544411.23,5.588019059720457,35.3945352112676,0.8341425432058002,False,False
015055,casarile,COMUNE DI CASARILE,2024,3952,656,0.0,0.0,2537614.42,0.0,0.0,0.0,True,False
015058,casorezzo,COMUNE DI CASOREZZO,2024,5642,872,0.0,0.0,3582430.71,0.0,0.0,0.0,True,False
015059,cassano d adda,COMUNE DI CASSANO D'ADDA,2024,19459,3032,0.0,0.0,15873692.54,0.0,0.0,0.0,True,False
015060,cassina de pecchi,COMUNE DI CASSINA DE' PECCHI,2024,13909,1977,0.0,0.0,11634658.9,0.0,0.0,0.0,True,False
015061,cassinetta di lugagnano,COMUNE DI CASSINETTA DI LUGAGNANO,2024,1914,302,0.0,0.0,1424895.2,0.0,0.0,0.0,True,False
015062,castano primo,COMUNE DI CASTANO PRIMO,2024,10811,1594,2830.0,0.0,8818157.1,0.2617704190176672,1.7754077791718945,0.03209287346445665,False,False
015070,cernusco sul naviglio,COMUNE DI CERNUSCO SUL NAVIGLIO,2024,34863,4931,210727.34,0.0,33470070.56,6.044440811175171,42.735213952545124,0.6295993300110928,False,False
015071,cerro al lambro,COMUNE DI CERRO AL LAMBRO,2024,5184,767,19508.69,0.0,3881461.79,3.763250385802469,25.435058670143412,0.5026119296153112,False,False
015072,cerro maggiore,COMUNE DI CERRO MAGGIORE,2024,15021,2135,0.0,0.0,10610896.51,0.0,0.0,0.0,True,False
015074,cesano boscone,COMUNE DI CESANO BOSCONE,2024,23350,3526,34480.79,0.0,25625288.54,1.4766933618843683,9.77901020986954,0.13455766535536542,False,False
015076,cesate,COMUNE DI CESATE,2024,14300,2257,2899.39,0.0,8393778.16,0.20275454545454544,1.2846211785556048,0.03454213281233537,False,False
015077,cinisello balsamo,COMUNE DI CINISELLO BALSAMO,2024,74741,11504,693065.09,25621.3,64225447.37,9.272890247655235,60.245574582753825,1.0791129036552791,False,False
015078,cisliano,COMUNE DI CISLIANO,2024,5112,655,0.0,0.0,3210240.39,0.0,0.0,0.0,True,False
015081,cologno monzese,COMUNE DI COLOGNO MONZESE,2024,47006,6986,34143.11,0.0,38797016.85,0.726356422584351,4.887361866590323,0.08800447243664818,False,False
015082,colturano,COMUNE DI COLTURANO,2024,2039,327,0.0,0.0,1592945.24,0.0,0.0,0.0,True,False
015085,corbetta,COMUNE DI CORBETTA,2024,18911,2732,25000.0,0.0,12737837.39,1.3219819152873988,9.150805270863836,0.1962656551074091,False,False
015086,cormano,COMUNE DI CORMANO,2024,20556,3173,0.0,0.0,18858984.04,0.0,0.0,0.0,True,False
015087,cornaredo,COMUNE DI CORNAREDO,2024,20693,3096,67553.38,1736.87,17006569.15,3.2645522640506455,21.819567183462535,0.39721932980233116,False,False
015093,corsico,COMUNE DI CORSICO,2024,34542,4998,0.0,0.0,30185151.54,0.0,0.0,0.0,True,False
015096,cuggiono,COMUNE DI CUGGIONO,2024,8079,1211,0.0,0.0,6968215.62,0.0,0.0,0.0,True,False
015097,cusago,COMUNE DI CUSAGO,2024,4689,704,0.0,0.0,3528474.09,0.0,0.0,0.0,True,False
015098,cusano milanino,COMUNE DI CUSANO MILANINO,2024,18919,2526,0.0,0.0,14804270.45,0.0,0.0,0.0,True,False
015099,dairago,COMUNE DI DAIRAGO,2024,6380,879,0.0,0.0,3520486.03,0.0,0.0,0.0,True,False
015101,dresano,COMUNE DI DRESANO,2024,3097,438,0.0,0.0,2474340.49,0.0,0.0,0.0,True,False
015103,gaggiano,COMUNE DI GAGGIANO,2024,9347,1281,319594.99,0.0,9092737.95,34.19225312934631,249.48867291178766,3.5148377942641575,False,False
015105,garbagnate milanese,COMUNE DI GARBAGNATE MILANESE,2024,26913,4132,5500.0,0.0,19385031.24,0.20436220413926356,1.3310745401742499,0.028372407203817333,False,False
015106,gessate,COMUNE DI GESSATE,2024,8788,1370,41621.65,0.0,6321157.8,4.736191397360036,30.380766423357667,0.6584497858920719,False,False
015108,gorgonzola,COMUNE DI GORGONZOLA,2024,21214,3205,65383.92,0.0,17569174.16,3.08211181295371,20.40059906396256,0.3721513567146516,False,False
